movieId|title|genre|decade|userId|rating|timestamp|rank
89|Blade Runner (1982)|filmnoir|198|562|1|879195819|1
642|Grifters, The (1990)|filmnoir|199|405|1|885548579|1
89|Blade Runner (1982)|filmnoir|198|454|1|888266433|1
770|Devil in a Blue Dress (1995)|filmnoir|199|405|1|885548048|1
673|Cape Fear (1962)|filmnoir|196|601|1|876351264|1
89|Blade Runner (1982)|filmnoir|198|316|1|880854197|1
299|Hoodlum (1997)|filmnoir|199|611|1|891636223|1
673|Cape Fear (1962)|filmnoir|196|753|1|891402379|1
656|M (1931)|filmnoir|193|698|1|886367133|1
299|Hoodlum (1997)|filmnoir|199|724|1|883758119|1
299|Hoodlum (1997)|filmnoir|199|422|1|875129602|1
654|Chinatown (1974)|filmnoir|197|698|1|886367586|1
302|L.A. Confidential (1997)|filmnoir|199|445|1|891199195|1
770|Devil in a Blue Dress (1995)|filmnoir|199|554|1|876369382|1
299|Hoodlum (1997)|filmnoir|199|896|1|887235709|1
525|Big Sleep, The (1946)|filmnoir|194|698|1|886367615|1
642|Grifters, The (1990)|filmnoir|199|653|1|878866604|1
1313|Palmetto (1998)|filmnoir|199|863|1|889289067|1
299|Hoodlum (1997)|filmnoir|199|592|1|882607573|1
299|Hoodlum (1997)|filmnoir|199|708|1|892718964|1
823|Mulholland Falls (1996)|filmnoir|199|58|1|892242419|1
299|Hoodlum (1997)|filmnoir|199|621|1|880227012|1
89|Blade Runner (1982)|filmnoir|198|405|1|885547952|1
299|Hoodlum (1997)|filmnoir|199|181|1|878961749|1
823|Mulholland Falls (1996)|filmnoir|199|374|1|880936476|1
657|Manchurian Candidate, The (1962)|filmnoir|196|405|1|885548578|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|21|1|874951245|1
473|James and the Giant Peach (1996)|musical|199|15|1|879456204|1
451|Grease (1978)|musical|197|13|1|882141872|1
432|Fantasia (1940)|musical|194|38|1|892430282|1
588|Beauty and the Beast (1991)|musical|199|316|1|880853992|1
362|Blues Brothers 2000 (1998)|musical|199|206|1|888180018|1
1135|Doors, The (1991)|musical|199|328|1|885045528|1
209|This Is Spinal Tap (1984)|musical|198|230|1|880485283|1
21|Muppet Treasure Island (1996)|musical|199|160|1|876769480|1
143|Sound of Music, The (1965)|musical|196|325|1|891479017|1
143|Sound of Music, The (1965)|musical|196|1|1|875072631|1
1110|Tank Girl (1995)|musical|199|346|1|875264985|1
21|Muppet Treasure Island (1996)|musical|199|181|1|878963381|1
501|Dumbo (1941)|musical|194|59|1|888205855|1
473|James and the Giant Peach (1996)|musical|199|290|1|880475420|1
473|James and the Giant Peach (1996)|musical|199|289|1|876790576|1
71|Lion King, The (1994)|musical|199|316|1|880854472|1
142|Bedknobs and Broomsticks (1971)|musical|197|269|1|891451570|1
155|Dirty Dancing (1987)|musical|198|62|1|879376633|1
214|Pink Floyd - The Wall (1982)|musical|198|254|1|886472608|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|159|1|880557604|1
21|Muppet Treasure Island (1996)|musical|199|174|1|886515209|1
143|Sound of Music, The (1965)|musical|196|117|1|881012472|1
485|My Fair Lady (1964)|musical|196|311|1|884364538|1
538|Anastasia (1997)|musical|199|260|1|890618403|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|181|1|878962586|1
289|Evita (1996)|musical|199|194|1|879535548|1
21|Muppet Treasure Island (1996)|musical|199|66|1|883601939|1
419|Mary Poppins (1964)|musical|196|406|1|882480443|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|1|1|878542845|1
362|Blues Brothers 2000 (1998)|musical|199|418|1|891282765|1
1135|Doors, The (1991)|musical|199|385|1|879448181|1
432|Fantasia (1940)|musical|194|328|1|885047511|1
142|Bedknobs and Broomsticks (1971)|musical|197|59|1|888206561|1
132|Wizard of Oz, The (1939)|musical|193|436|1|887769824|1
209|This Is Spinal Tap (1984)|musical|198|406|1|880131608|1
420|Alice in Wonderland (1951)|musical|195|311|1|884366334|1
214|Pink Floyd - The Wall (1982)|musical|198|178|1|882827985|1
289|Evita (1996)|musical|199|82|1|884713642|1
289|Evita (1996)|musical|199|451|1|879012510|1
352|Spice World (1997)|musical|199|193|1|889123777|1
989|Cats Don't Dance (1997)|musical|199|199|1|883782509|1
214|Pink Floyd - The Wall (1982)|musical|198|109|1|880577604|1
485|My Fair Lady (1964)|musical|196|51|1|883498790|1
214|Pink Floyd - The Wall (1982)|musical|198|286|1|889651605|1
473|James and the Giant Peach (1996)|musical|199|401|1|891034050|1
1110|Tank Girl (1995)|musical|199|405|1|885547644|1
557|Farinelli: il castrato (1994)|musical|199|363|1|891496103|1
538|Anastasia (1997)|musical|199|13|1|884538448|1
596|Hunchback of Notre Dame, The (1996)|musical|199|115|1|881170663|1
289|Evita (1996)|musical|199|410|1|888626819|1
21|Muppet Treasure Island (1996)|musical|199|1|1|878542772|1
186|Blues Brothers, The (1980)|musical|198|452|1|875875499|1
142|Bedknobs and Broomsticks (1971)|musical|197|405|1|885549004|1
451|Grease (1978)|musical|197|5|1|875636571|1
1037|Grease 2 (1982)|musical|198|476|1|883365384|1
21|Muppet Treasure Island (1996)|musical|199|463|1|890453075|1
596|Hunchback of Notre Dame, The (1996)|musical|199|471|1|889827881|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|463|1|890530703|1
1037|Grease 2 (1982)|musical|198|336|1|877757550|1
155|Dirty Dancing (1987)|musical|198|343|1|876407379|1
588|Beauty and the Beast (1991)|musical|199|471|1|889827881|1
319|Everyone Says I Love You (1996)|musical|199|387|1|886484384|1
989|Cats Don't Dance (1997)|musical|199|181|1|878961780|1
289|Evita (1996)|musical|199|404|1|883790492|1
542|Pocahontas (1995)|musical|199|435|1|884133691|1
451|Grease (1978)|musical|197|385|1|879447205|1
21|Muppet Treasure Island (1996)|musical|199|289|1|876790499|1
557|Farinelli: il castrato (1994)|musical|199|405|1|885549650|1
319|Everyone Says I Love You (1996)|musical|199|14|1|884482684|1
989|Cats Don't Dance (1997)|musical|199|505|1|888631438|1
289|Evita (1996)|musical|199|374|1|880392482|1
993|Hercules (1997)|musical|199|490|1|875427739|1
186|Blues Brothers, The (1980)|musical|198|385|1|879445260|1
71|Lion King, The (1994)|musical|199|479|1|879461143|1
605|Meet Me in St. Louis (1944)|musical|194|524|1|884637566|1
473|James and the Giant Peach (1996)|musical|199|222|1|877563622|1
319|Everyone Says I Love You (1996)|musical|199|159|1|880485290|1
1091|Pete's Dragon (1977)|musical|197|387|1|886483670|1
143|Sound of Music, The (1965)|musical|196|537|1|886031438|1
71|Lion King, The (1994)|musical|199|219|1|889452455|1
538|Anastasia (1997)|musical|199|498|1|881962988|1
588|Beauty and the Beast (1991)|musical|199|537|1|886031473|1
1110|Tank Girl (1995)|musical|199|506|1|885135955|1
143|Sound of Music, The (1965)|musical|196|561|1|885810000|1
289|Evita (1996)|musical|199|494|1|879540630|1
362|Blues Brothers 2000 (1998)|musical|199|463|1|889943741|1
1110|Tank Girl (1995)|musical|199|303|1|879543939|1
132|Wizard of Oz, The (1939)|musical|193|161|1|891171458|1
91|Nightmare Before Christmas, The (1993)|musical|199|551|1|892783025|1
95|Aladdin (1992)|musical|199|537|1|886030891|1
473|James and the Giant Peach (1996)|musical|199|161|1|891172358|1
289|Evita (1996)|musical|199|123|1|879809220|1
1079|Joe's Apartment (1996)|musical|199|518|1|876824266|1
352|Spice World (1997)|musical|199|537|1|886028544|1
538|Anastasia (1997)|musical|199|609|1|886895795|1
209|This Is Spinal Tap (1984)|musical|198|189|1|893265826|1
451|Grease (1978)|musical|197|621|1|874963028|1
132|Wizard of Oz, The (1939)|musical|193|617|1|883789006|1
362|Blues Brothers 2000 (1998)|musical|199|179|1|892151231|1
596|Hunchback of Notre Dame, The (1996)|musical|199|490|1|875427225|1
542|Pocahontas (1995)|musical|199|536|1|882364876|1
989|Cats Don't Dance (1997)|musical|199|451|1|879012857|1
21|Muppet Treasure Island (1996)|musical|199|82|1|884714456|1
1079|Joe's Apartment (1996)|musical|199|551|1|892785431|1
319|Everyone Says I Love You (1996)|musical|199|178|1|884836946|1
289|Evita (1996)|musical|199|425|1|878737635|1
352|Spice World (1997)|musical|199|507|1|889964274|1
432|Fantasia (1940)|musical|194|592|1|882956321|1
91|Nightmare Before Christmas, The (1993)|musical|199|346|1|874950029|1
71|Lion King, The (1994)|musical|199|601|1|876349937|1
1091|Pete's Dragon (1977)|musical|197|405|1|885549004|1
588|Beauty and the Beast (1991)|musical|199|479|1|879461378|1
214|Pink Floyd - The Wall (1982)|musical|198|189|1|893266326|1
1079|Joe's Apartment (1996)|musical|199|49|1|888069165|1
352|Spice World (1997)|musical|199|682|1|888518424|1
143|Sound of Music, The (1965)|musical|196|406|1|879445935|1
610|Gigi (1958)|musical|195|406|1|879446228|1
1037|Grease 2 (1982)|musical|198|279|1|888806543|1
143|Sound of Music, The (1965)|musical|196|495|1|888634315|1
605|Meet Me in St. Louis (1944)|musical|194|499|1|885599533|1
1079|Joe's Apartment (1996)|musical|199|336|1|877757094|1
289|Evita (1996)|musical|199|626|1|878771281|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|648|1|884367274|1
319|Everyone Says I Love You (1996)|musical|199|83|1|886532955|1
319|Everyone Says I Love You (1996)|musical|199|609|1|886895516|1
989|Cats Don't Dance (1997)|musical|199|397|1|875063722|1
289|Evita (1996)|musical|199|48|1|879434252|1
289|Evita (1996)|musical|199|644|1|889076364|1
1037|Grease 2 (1982)|musical|198|385|1|879449950|1
432|Fantasia (1940)|musical|194|524|1|884636151|1
319|Everyone Says I Love You (1996)|musical|199|463|1|889936589|1
1091|Pete's Dragon (1977)|musical|197|774|1|888558041|1
21|Muppet Treasure Island (1996)|musical|199|554|1|876232212|1
485|My Fair Lady (1964)|musical|196|13|1|882140624|1
155|Dirty Dancing (1987)|musical|198|758|1|882054226|1
214|Pink Floyd - The Wall (1982)|musical|198|761|1|876190510|1
21|Muppet Treasure Island (1996)|musical|199|708|1|877325316|1
352|Spice World (1997)|musical|199|676|1|892685875|1
71|Lion King, The (1994)|musical|199|405|1|885548836|1
289|Evita (1996)|musical|199|809|1|891037020|1
451|Grease (1978)|musical|197|709|1|879848969|1
91|Nightmare Before Christmas, The (1993)|musical|199|347|1|881654679|1
1091|Pete's Dragon (1977)|musical|197|822|1|891038627|1
352|Spice World (1997)|musical|199|782|1|891498513|1
289|Evita (1996)|musical|199|752|1|891208299|1
418|Cinderella (1950)|musical|195|608|1|880405971|1
419|Mary Poppins (1964)|musical|196|524|1|884635031|1
362|Blues Brothers 2000 (1998)|musical|199|708|1|892718575|1
451|Grease (1978)|musical|197|269|1|891450880|1
143|Sound of Music, The (1965)|musical|196|605|1|879424345|1
1135|Doors, The (1991)|musical|199|246|1|884922605|1
968|Inspector General, The (1949)|musical|194|698|1|886368545|1
289|Evita (1996)|musical|199|515|1|887660131|1
588|Beauty and the Beast (1991)|musical|199|773|1|888539232|1
989|Cats Don't Dance (1997)|musical|199|724|1|883757874|1
1110|Tank Girl (1995)|musical|199|774|1|888557519|1
543|Misérables, Les (1995)|musical|199|405|1|885549407|1
352|Spice World (1997)|musical|199|863|1|889289491|1
362|Blues Brothers 2000 (1998)|musical|199|713|1|888882040|1
542|Pocahontas (1995)|musical|199|541|1|884046888|1
432|Fantasia (1940)|musical|194|788|1|880869323|1
289|Evita (1996)|musical|199|387|1|886484413|1
209|This Is Spinal Tap (1984)|musical|198|109|1|880572756|1
557|Farinelli: il castrato (1994)|musical|199|234|1|892335989|1
289|Evita (1996)|musical|199|488|1|891293263|1
1110|Tank Girl (1995)|musical|199|579|1|880952516|1
289|Evita (1996)|musical|199|570|1|881262497|1
319|Everyone Says I Love You (1996)|musical|199|491|1|891184567|1
473|James and the Giant Peach (1996)|musical|199|642|1|886131585|1
319|Everyone Says I Love You (1996)|musical|199|839|1|875751411|1
352|Spice World (1997)|musical|199|365|1|891303728|1
186|Blues Brothers, The (1980)|musical|198|833|1|875133458|1
289|Evita (1996)|musical|199|663|1|889491861|1
451|Grease (1978)|musical|197|504|1|887912584|1
1278|Selena (1997)|musical|199|736|1|878709262|1
451|Grease (1978)|musical|197|833|1|875134016|1
451|Grease (1978)|musical|197|748|1|879455186|1
103|All Dogs Go to Heaven 2 (1996)|musical|199|881|1|876536745|1
542|Pocahontas (1995)|musical|199|711|1|879995754|1
289|Evita (1996)|musical|199|445|1|891199510|1
1091|Pete's Dragon (1977)|musical|197|790|1|885157728|1
451|Grease (1978)|musical|197|551|1|892784976|1
542|Pocahontas (1995)|musical|199|561|1|885810858|1
473|James and the Giant Peach (1996)|musical|199|708|1|877325656|1
289|Evita (1996)|musical|199|755|1|882569912|1
289|Evita (1996)|musical|199|537|1|886029153|1
542|Pocahontas (1995)|musical|199|416|1|886317599|1
209|This Is Spinal Tap (1984)|musical|198|790|1|885155540|1
352|Spice World (1997)|musical|199|851|1|890343544|1
451|Grease (1978)|musical|197|778|1|891234405|1
1110|Tank Girl (1995)|musical|199|425|1|878738486|1
420|Alice in Wonderland (1951)|musical|195|471|1|889828027|1
501|Dumbo (1941)|musical|194|774|1|888558019|1
352|Spice World (1997)|musical|199|610|1|888702795|1
610|Gigi (1958)|musical|195|940|1|885921953|1
1079|Joe's Apartment (1996)|musical|199|774|1|888558897|1
319|Everyone Says I Love You (1996)|musical|199|476|1|883365561|1
289|Evita (1996)|musical|199|677|1|889399113|1
1079|Joe's Apartment (1996)|musical|199|887|1|881378773|1
432|Fantasia (1940)|musical|194|776|1|891628977|1
214|Pink Floyd - The Wall (1982)|musical|198|709|1|879846922|1
1037|Grease 2 (1982)|musical|198|934|1|891197344|1
155|Dirty Dancing (1987)|musical|198|246|1|884923687|1
289|Evita (1996)|musical|199|409|1|881105077|1
451|Grease (1978)|musical|197|933|1|874938507|1
432|Fantasia (1940)|musical|194|865|1|880235059|1
289|Evita (1996)|musical|199|75|1|884049789|1
289|Evita (1996)|musical|199|825|1|882109193|1
319|Everyone Says I Love You (1996)|musical|199|425|1|878737511|1
1079|Joe's Apartment (1996)|musical|199|222|1|878183984|1
289|Evita (1996)|musical|199|724|1|883757703|1
21|Muppet Treasure Island (1996)|musical|199|933|1|874854383|1
705|Singin' in the Rain (1952)|musical|195|51|1|883498756|1
155|Dirty Dancing (1987)|musical|198|496|1|876070859|1
289|Evita (1996)|musical|199|812|1|877625461|1
352|Spice World (1997)|musical|199|702|1|885767435|1
143|Sound of Music, The (1965)|musical|196|13|1|882140205|1
289|Evita (1996)|musical|199|735|1|876698022|1
289|Evita (1996)|musical|199|223|1|891549017|1
214|Pink Floyd - The Wall (1982)|musical|198|450|1|882371416|1
289|Evita (1996)|musical|199|833|1|875035487|1
451|Grease (1978)|musical|197|881|1|876539186|1
629|Victor/Victoria (1982)|musical|198|690|1|881177459|1
542|Pocahontas (1995)|musical|199|405|1|885549095|1
705|Singin' in the Rain (1952)|musical|195|690|1|881179505|1
91|Nightmare Before Christmas, The (1993)|musical|199|774|1|888558018|1
71|Lion King, The (1994)|musical|199|865|1|880235059|1
289|Evita (1996)|musical|199|856|1|891489525|1
289|Evita (1996)|musical|199|34|1|888602950|1
432|Fantasia (1940)|musical|194|471|1|889827822|1
1079|Joe's Apartment (1996)|musical|199|181|1|878963122|1
542|Pocahontas (1995)|musical|199|686|1|879546443|1
1037|Grease 2 (1982)|musical|198|453|1|888206630|1
602|American in Paris, An (1951)|musical|195|900|1|877834025|1
501|Dumbo (1941)|musical|194|865|1|880235060|1
451|Grease (1978)|musical|197|279|1|888465592|1
91|Nightmare Before Christmas, The (1993)|musical|199|901|1|877131817|1
451|Grease (1978)|musical|197|774|1|888556169|1
142|Bedknobs and Broomsticks (1971)|musical|197|868|1|877109874|1
143|Sound of Music, The (1965)|musical|196|778|1|890804547|1
289|Evita (1996)|musical|199|836|1|885753691|1
143|Sound of Music, The (1965)|musical|196|479|1|879461669|1
419|Mary Poppins (1964)|musical|196|495|1|888632070|1
289|Evita (1996)|musical|199|538|1|877095667|1
186|Blues Brothers, The (1980)|musical|198|239|1|889179253|1
1037|Grease 2 (1982)|musical|198|504|1|887912584|1
1079|Joe's Apartment (1996)|musical|199|936|1|886832714|1
362|Blues Brothers 2000 (1998)|musical|199|863|1|889289122|1
289|Evita (1996)|musical|199|881|1|876535544|1
99|Snow White and the Seven Dwarfs (1937)|musical|193|865|1|880235060|1
209|This Is Spinal Tap (1984)|musical|198|934|1|891190695|1
1037|Grease 2 (1982)|musical|198|868|1|877113481|1
1091|Pete's Dragon (1977)|musical|197|496|1|876068433|1
319|Everyone Says I Love You (1996)|musical|199|344|1|886381985|1
142|Bedknobs and Broomsticks (1971)|musical|197|887|1|881381207|1
418|Cinderella (1950)|musical|195|524|1|884637598|1
596|Hunchback of Notre Dame, The (1996)|musical|199|913|1|881367210|1
542|Pocahontas (1995)|musical|199|881|1|876538763|1
143|Sound of Music, The (1965)|musical|196|59|1|888204641|1
319|Everyone Says I Love You (1996)|musical|199|663|1|889492229|1
214|Pink Floyd - The Wall (1982)|musical|198|698|1|886367874|1
289|Evita (1996)|musical|199|490|1|875427021|1
352|Spice World (1997)|musical|199|646|1|888529153|1
95|Aladdin (1992)|musical|199|865|1|880235059|1
155|Dirty Dancing (1987)|musical|198|805|1|881696923|1
501|Dumbo (1941)|musical|194|737|1|884314922|1
705|Singin' in the Rain (1952)|musical|195|881|1|876537679|1
352|Spice World (1997)|musical|199|708|1|892718596|1
588|Beauty and the Beast (1991)|musical|199|868|1|877106421|1
629|Victor/Victoria (1982)|musical|198|788|1|880870149|1
418|Cinderella (1950)|musical|195|865|1|880235099|1
155|Dirty Dancing (1987)|musical|198|301|1|882078308|1
1079|Joe's Apartment (1996)|musical|199|630|1|885667508|1
1079|Joe's Apartment (1996)|musical|199|453|1|887942484|1
352|Spice World (1997)|musical|199|609|1|886895699|1
1079|Joe's Apartment (1996)|musical|199|922|1|891455277|1
629|Victor/Victoria (1982)|musical|198|13|1|882141582|1
289|Evita (1996)|musical|199|566|1|881649273|1
542|Pocahontas (1995)|musical|199|892|1|886611023|1
352|Spice World (1997)|musical|199|724|1|883757259|1
1079|Joe's Apartment (1996)|musical|199|592|1|882608873|1
289|Evita (1996)|musical|199|938|1|891356282|1
1079|Joe's Apartment (1996)|musical|199|708|1|892719385|1
1037|Grease 2 (1982)|musical|198|933|1|874938620|1
82|Jurassic Park (1993)|adventure|199|219|1|889452455|1
720|First Knight (1995)|adventure|199|94|1|891723593|1
1060|Adventures of Pinocchio, The (1996)|adventure|199|181|1|878962675|1
877|Excess Baggage (1997)|adventure|199|66|1|883601089|1
1034|Quest, The (1996)|adventure|199|255|1|883217030|1
930|Chain Reaction (1996)|adventure|199|181|1|878963275|1
110|Operation Dumbo Drop (1995)|adventure|199|5|1|875636493|1
252|Lost World: Jurassic Park, The (1997)|adventure|199|269|1|891456350|1
174|Raiders of the Lost Ark (1981)|adventure|198|153|1|881371140|1
148|Ghost and the Darkness, The (1996)|adventure|199|201|1|884140751|1
117|Rock, The (1996)|adventure|199|121|1|891388600|1
1016|Con Air (1997)|adventure|199|104|1|888466002|1
252|Lost World: Jurassic Park, The (1997)|adventure|199|287|1|875334361|1
472|Dragonheart (1996)|adventure|199|255|1|883216958|1
820|Space Jam (1996)|adventure|199|94|1|891723186|1
140|Homeward Bound: The Incredible Journey (1993)|adventure|199|148|1|877019882|1
1383|Second Jungle Book: Mowgli & Baloo, The (1997)|adventure|199|181|1|878962086|1
457|Free Willy 3: The Rescue (1997)|adventure|199|21|1|874951054|1
101|Heavy Metal (1981)|adventure|198|109|1|880578186|1
554|Waterworld (1995)|adventure|199|280|1|891701998|1
827|Daylight (1996)|adventure|199|279|1|888426577|1
831|Escape from L.A. (1996)|adventure|199|57|1|883697785|1
636|Escape from New York (1981)|adventure|198|95|1|879196566|1
304|Fly Away Home (1996)|adventure|199|181|1|878961586|1
148|Ghost and the Darkness, The (1996)|adventure|199|49|1|888068195|1
266|Kull the Conqueror (1997)|adventure|199|1|1|885345728|1
680|Kull the Conqueror (1997)|adventure|199|181|1|878961709|1
148|Ghost and the Darkness, The (1996)|adventure|199|293|1|888907015|1
403|Batman (1989)|adventure|198|38|1|892432205|1
210|Indiana Jones and the Last Crusade (1989)|adventure|198|269|1|891449608|1
457|Free Willy 3: The Rescue (1997)|adventure|199|181|1|878961474|1
181|Return of the Jedi (1983)|adventure|198|211|1|879461498|1
358|Spawn (1997)|adventure|199|178|1|888512993|1
720|First Knight (1995)|adventure|199|11|1|891904717|1
982|Maximum Risk (1996)|adventure|199|21|1|874951482|1
826|Phantom, The (1996)|adventure|199|151|1|879543212|1
380|Star Trek: Generations (1994)|adventure|199|201|1|884140825|1
174|Raiders of the Lost Ark (1981)|adventure|198|269|1|891449124|1
405|Mission: Impossible (1996)|adventure|199|269|1|891450902|1
140|Homeward Bound: The Incredible Journey (1993)|adventure|199|1|1|878543133|1
117|Rock, The (1996)|adventure|199|49|1|888069459|1
826|Phantom, The (1996)|adventure|199|249|1|879640481|1
398|Super Mario Bros. (1993)|adventure|199|303|1|879485372|1
29|Batman Forever (1995)|adventure|199|22|1|878888228|1
802|Hard Target (1993)|adventure|199|246|1|884923471|1
82|Jurassic Park (1993)|adventure|199|174|1|886515472|1
50|Star Wars (1977)|adventure|197|316|1|880853654|1
151|Willy Wonka and the Chocolate Factory (1971)|adventure|197|313|1|891014982|1
457|Free Willy 3: The Rescue (1997)|adventure|199|8|1|879361825|1
385|True Lies (1994)|adventure|199|8|1|879362124|1
118|Twister (1996)|adventure|199|320|1|884748868|1
1060|Adventures of Pinocchio, The (1996)|adventure|199|62|1|879373007|1
21|Muppet Treasure Island (1996)|adventure|199|160|1|876769480|1
78|Free Willy (1993)|adventure|199|1|1|878543176|1
181|Return of the Jedi (1983)|adventure|198|72|1|880037203|1
826|Phantom, The (1996)|adventure|199|268|1|875743065|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|334|1|891550338|1
231|Batman Returns (1992)|adventure|199|246|1|884922898|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|38|1|892432624|1
358|Spawn (1997)|adventure|199|229|1|891632437|1
576|Cliffhanger (1993)|adventure|199|217|1|889070087|1
1016|Con Air (1997)|adventure|199|55|1|878176005|1
385|True Lies (1994)|adventure|199|246|1|884922272|1
829|Fled (1996)|adventure|199|181|1|878962675|1
21|Muppet Treasure Island (1996)|adventure|199|181|1|878963381|1
112|Flipper (1996)|adventure|199|181|1|878962955|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|194|1|879555001|1
720|First Knight (1995)|adventure|199|246|1|884923592|1
1480|Herbie Rides Again (1974)|adventure|197|269|1|891451725|1
405|Mission: Impossible (1996)|adventure|199|293|1|888905198|1
457|Free Willy 3: The Rescue (1997)|adventure|199|13|1|883670785|1
148|Ghost and the Darkness, The (1996)|adventure|199|361|1|879441324|1
1239|Cutthroat Island (1995)|adventure|199|276|1|874977512|1
831|Escape from L.A. (1996)|adventure|199|145|1|888398329|1
389|Black Beauty (1994)|adventure|199|5|1|875721315|1
142|Bedknobs and Broomsticks (1971)|adventure|197|269|1|891451570|1
554|Waterworld (1995)|adventure|199|186|1|879023751|1
231|Batman Returns (1992)|adventure|199|151|1|879543366|1
951|Indian in the Cupboard, The (1995)|adventure|199|343|1|876406144|1
826|Phantom, The (1996)|adventure|199|294|1|889243393|1
862|Jingle All the Way (1996)|adventure|199|174|1|886515172|1
403|Batman (1989)|adventure|198|95|1|879196457|1
720|First Knight (1995)|adventure|199|293|1|888907674|1
890|Mortal Kombat: Annihilation (1997)|adventure|199|13|1|883670672|1
252|Lost World: Jurassic Park, The (1997)|adventure|199|192|1|881368277|1
164|Abyss, The (1989)|adventure|198|325|1|891479017|1
229|Star Trek III: The Search for Spock (1984)|adventure|198|286|1|889652291|1
266|Kull the Conqueror (1997)|adventure|199|181|1|878961709|1
257|Men in Black (1997)|adventure|199|38|1|892429512|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|276|1|874792634|1
247|Turbo: A Power Rangers Movie (1997)|adventure|199|222|1|878714998|1
184|Army of Darkness (1993)|adventure|199|250|1|878091683|1
1033|Homeward Bound II: Lost in San Francisco (1996)|adventure|199|174|1|886515591|1
385|True Lies (1994)|adventure|199|305|1|886324792|1
862|Jingle All the Way (1996)|adventure|199|95|1|884266100|1
112|Flipper (1996)|adventure|199|1|1|878542441|1
118|Twister (1996)|adventure|199|21|1|874951382|1
62|Stargate (1994)|adventure|199|380|1|885479777|1
29|Batman Forever (1995)|adventure|199|246|1|884922740|1
110|Operation Dumbo Drop (1995)|adventure|199|22|1|878887157|1
151|Willy Wonka and the Chocolate Factory (1971)|adventure|197|231|1|879966209|1
1411|Barbarella (1968)|adventure|196|334|1|891549434|1
173|Princess Bride, The (1987)|adventure|198|352|1|884290361|1
21|Muppet Treasure Island (1996)|adventure|199|174|1|886515209|1
472|Dragonheart (1996)|adventure|199|363|1|891498469|1
890|Mortal Kombat: Annihilation (1997)|adventure|199|393|1|887742991|1
1013|Anaconda (1997)|adventure|199|141|1|884585470|1
1239|Cutthroat Island (1995)|adventure|199|279|1|884982882|1
118|Twister (1996)|adventure|199|221|1|875244940|1
227|Star Trek VI: The Undiscovered Country (1991)|adventure|199|334|1|891547083|1
554|Waterworld (1995)|adventure|199|293|1|888907794|1
820|Space Jam (1996)|adventure|199|92|1|875644796|1
1503|Gold Diggers: The Secret of Bear Mountain (1995)|adventure|199|405|1|885548932|1
405|Mission: Impossible (1996)|adventure|199|55|1|878176134|1
768|Casper (1995)|adventure|199|95|1|888956272|1
140|Homeward Bound: The Incredible Journey (1993)|adventure|199|59|1|888206445|1
465|Jungle Book, The (1994)|adventure|199|405|1|885548836|1
398|Super Mario Bros. (1993)|adventure|199|217|1|889070050|1
271|Starship Troopers (1997)|adventure|199|13|1|881514876|1
1133|Escape to Witch Mountain (1975)|adventure|197|269|1|891451374|1
254|Batman & Robin (1997)|adventure|199|1|1|878541392|1
227|Star Trek VI: The Undiscovered Country (1991)|adventure|199|62|1|879375843|1
82|Jurassic Park (1993)|adventure|199|385|1|879446786|1
21|Muppet Treasure Island (1996)|adventure|199|66|1|883601939|1
172|Empire Strikes Back, The (1980)|adventure|198|49|1|888067691|1
252|Lost World: Jurassic Park, The (1997)|adventure|199|223|1|891550326|1
101|Heavy Metal (1981)|adventure|198|95|1|879198800|1
1239|Cutthroat Island (1995)|adventure|199|303|1|879544020|1
1016|Con Air (1997)|adventure|199|32|1|883718121|1
222|Star Trek: First Contact (1996)|adventure|199|194|1|879538960|1
24|Rumble in the Bronx (1995)|adventure|199|314|1|877886221|1
172|Empire Strikes Back, The (1980)|adventure|198|72|1|880037119|1
1469|Tom and Huck (1995)|adventure|199|405|1|885548932|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|405|1|885548093|1
151|Willy Wonka and the Chocolate Factory (1971)|adventure|197|71|1|877319446|1
206|Akira (1988)|adventure|198|405|1|885549589|1
1531|Far From Home: The Adventures of Yellow Dog (1995)|adventure|199|405|1|885549094|1
1033|Homeward Bound II: Lost in San Francisco (1996)|adventure|199|82|1|884714560|1
227|Star Trek VI: The Undiscovered Country (1991)|adventure|199|194|1|879535548|1
201|Evil Dead II (1987)|adventure|198|409|1|881109019|1
385|True Lies (1994)|adventure|199|49|1|888069536|1
1555|Secret Adventures of Tom Thumb, The (1993)|adventure|199|405|1|885549045|1
930|Chain Reaction (1996)|adventure|199|21|1|874951482|1
554|Waterworld (1995)|adventure|199|22|1|878888066|1
680|Kull the Conqueror (1997)|adventure|199|409|1|881105677|1
62|Stargate (1994)|adventure|199|405|1|885547996|1
450|Star Trek V: The Final Frontier (1989)|adventure|198|28|1|881961394|1
1034|Quest, The (1996)|adventure|199|38|1|892433062|1
